  Lift and Drag around the body
 
 Time, Drag, Drag Coefficient, Lift, Lift Coefficient
 
   100.6047      0.7276632       1.455326     -0.3389568     -0.6779137    
   100.6097      0.7278931       1.455786     -0.3395920     -0.6791840    
   100.6147      0.7281287       1.456257     -0.3401594     -0.6803189    
   100.6197      0.7283829       1.456766     -0.3406810     -0.6813620    
   100.6247      0.7286599       1.457320     -0.3411554     -0.6823108    
   100.6297      0.7289351       1.457870     -0.3415415     -0.6830829    
   100.6347      0.7292074       1.458415     -0.3418434     -0.6836867    
   100.6396      0.7294949       1.458990     -0.3420831     -0.6841662    
   100.6446      0.7297803       1.459561     -0.3422444     -0.6844889    
   100.6496      0.7300547       1.460109     -0.3423301     -0.6846602    
   100.6546      0.7303266       1.460653     -0.3423486     -0.6846973    
   100.6596      0.7305939       1.461188     -0.3423063     -0.6846127    
   100.6646      0.7308670       1.461734     -0.3422004     -0.6844008    
   100.6696      0.7311352       1.462270     -0.3420385     -0.6840770    
   100.6746      0.7314916       1.462983     -0.3417361     -0.6834722    
   100.6796      0.7317980       1.463596     -0.3414092     -0.6828184    
   100.6846      0.7321176       1.464235     -0.3410275     -0.6820549    
   100.6896      0.7324489       1.464898     -0.3406011     -0.6812023    
   100.6946      0.7328069       1.465614     -0.3401039     -0.6802077    
   100.6996      0.7331480       1.466296     -0.3395830     -0.6791660    
   100.7046      0.7334683       1.466937     -0.3390255     -0.6780510    
   100.7096      0.7337438       1.467488     -0.3384471     -0.6768942    
   100.7146      0.7339757       1.467951     -0.3378057     -0.6756114    
   100.7196      0.7341389       1.468278     -0.3371361     -0.6742723    
   100.7246      0.7342334       1.468467     -0.3363862     -0.6727725    
   100.7296      0.7342504       1.468501     -0.3356195     -0.6712391    
   100.7346      0.7341952       1.468390     -0.3347872     -0.6695744    
   100.7396      0.7340696       1.468139     -0.3338812     -0.6677624    
   100.7446      0.7338835       1.467767     -0.3329312     -0.6658624    
   100.7496      0.7336015       1.467203     -0.3317643     -0.6635286    
   100.7546      0.7332756       1.466551     -0.3305809     -0.6611619    
   100.7596      0.7328813       1.465763     -0.3292788     -0.6585575    
   100.7646      0.7324638       1.464928     -0.3279855     -0.6559711    
   100.7696      0.7319738       1.463948     -0.3265417     -0.6530834    
   100.7746      0.7314389       1.462878     -0.3250399     -0.6500797    
   100.7796      0.7308795       1.461759     -0.3235368     -0.6470736    
   100.7846      0.7302805       1.460561     -0.3219963     -0.6439927    
   100.7896      0.7296019       1.459204     -0.3203331     -0.6406662    
   100.7946      0.7289277       1.457855     -0.3187485     -0.6374971    
   100.7996      0.7282004       1.456401     -0.3171108     -0.6342217    
   100.8046      0.7274706       1.454941     -0.3155251     -0.6310502    
   100.8096      0.7266797       1.453359     -0.3138552     -0.6277103    
   100.8146      0.7259313       1.451863     -0.3123085     -0.6246171    
   100.8195      0.7251896       1.450379     -0.3107940     -0.6215880    
   100.8245      0.7244421       1.448884     -0.3092733     -0.6185466    
   100.8295      0.7237228       1.447446     -0.3077982     -0.6155964    
   100.8345      0.7230620       1.446124     -0.3064174     -0.6128348    
   100.8395      0.7224653       1.444931     -0.3051285     -0.6102570    
   100.8445      0.7218806       1.443761     -0.3038103     -0.6076206    
   100.8495      0.7213998       1.442800     -0.3026611     -0.6053222    
   100.8545      0.7209300       1.441860     -0.3014478     -0.6028957    
   100.8595      0.7205704       1.441141     -0.3004230     -0.6008461    
   100.8645      0.7202335       1.440467     -0.2993371     -0.5986741    
   100.8695      0.7199744       1.439949     -0.2983560     -0.5967120    
   100.8745      0.7197716       1.439543     -0.2974110     -0.5948220    
   100.8795      0.7196326       1.439265     -0.2965276     -0.5930552    
   100.8845      0.7195458       1.439092     -0.2956432     -0.5912863    
   100.8895      0.7195177       1.439035     -0.2948136     -0.5896272    
   100.8945      0.7195445       1.439089     -0.2940345     -0.5880690    
   100.8995      0.7196313       1.439263     -0.2932225     -0.5864450    
   100.9045      0.7197614       1.439523     -0.2925074     -0.5850149    
   100.9095      0.7199578       1.439916     -0.2917554     -0.5835108    
   100.9145      0.7201927       1.440385     -0.2910671     -0.5821342    
   100.9195      0.7204899       1.440980     -0.2903641     -0.5807282    
   100.9245      0.7208261       1.441652     -0.2896932     -0.5793864    
   100.9295      0.7212113       1.442423     -0.2890258     -0.5780516    
   100.9345      0.7216591       1.443318     -0.2883358     -0.5766716    
   100.9395      0.7221166       1.444233     -0.2876922     -0.5753843    
   100.9445      0.7226319       1.445264     -0.2870173     -0.5740346    
   100.9495      0.7231841       1.446368     -0.2863349     -0.5726698    
   100.9545      0.7237469       1.447494     -0.2856659     -0.5713317    
   100.9595      0.7243602       1.448720     -0.2849549     -0.5699099    
   100.9645      0.7249970       1.449994     -0.2842290     -0.5684580    
   100.9695      0.7256276       1.451255     -0.2835097     -0.5670193    
   100.9745      0.7262723       1.452545     -0.2827662     -0.5655324    
   100.9795      0.7269501       1.453900     -0.2819682     -0.5639365    
   100.9845      0.7276053       1.455211     -0.2811741     -0.5623482    
   100.9895      0.7282595       1.456519     -0.2803488     -0.5606977    
   100.9945      0.7289313       1.457863     -0.2794595     -0.5589190    
   100.9995      0.7295674       1.459135     -0.2785694     -0.5571388    
   101.0044      0.7302105       1.460421     -0.2776090     -0.5552180    
   101.0094      0.7308090       1.461618     -0.2766482     -0.5532964    
